Date,Open,High,Low,Close,Adj. Close,Change,Volume
2021-04-19,60.00000,60.22000,57.52000,57.85000,57.85000,-4.14%,16956891
2021-04-20,58.00000,58.12000,55.24400,55.48000,55.48000,-4.10%,19081120
2021-04-21,55.00000,56.20000,54.61000,55.77000,55.77000,0.52%,11523907
2021-04-22,55.85000,57.21900,55.19000,56.28000,56.28000,0.91%,16936170
2021-04-23,56.56000,57.95000,56.39000,57.93000,57.93000,2.93%,8763212
2021-04-26,58.05000,58.36000,57.33000,57.61000,57.61000,-0.55%,8361602
2021-04-27,58.32000,58.40000,57.05000,57.16000,57.16000,-0.78%,12926757
2021-04-28,56.88000,58.48000,56.66000,58.44000,58.44000,2.24%,9269739
2021-04-29,59.00000,59.22000,53.11000,54.93000,54.93000,-6.01%,43407953
2021-04-30,54.30000,55.65000,54.11000,54.77000,54.77000,-0.29%,16736583
2021-05-03,55.12000,56.13000,54.84000,54.85000,54.85000,0.15%,13903303
2021-05-04,54.52000,54.72000,52.01000,52.99000,52.99000,-3.39%,19336646
2021-05-05,53.87000,54.07000,50.63000,51.18000,51.18000,-3.42%,43970500
2021-05-06,48.39000,49.81000,45.72000,46.65000,46.65000,-8.85%,79242393
2021-05-07,47.22000,48.60000,46.53500,47.03000,47.03000,0.81%,27933929
2021-05-10,47.71000,47.85000,45.60000,45.79000,45.79000,-2.64%,28309814
