Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-05-05,232.24000,234.68000,229.85000,232.78000,232.08400,-0.32%,27000480
2023-05-08,231.41500,235.62000,230.27000,233.27000,232.57200,0.21%,16400526
2023-05-09,231.46000,235.88000,231.08000,233.37000,232.67200,0.04%,16865587
2023-05-10,236.17000,236.75000,230.72000,233.08000,232.38300,-0.12%,19119007
2023-05-11,233.05000,238.21000,232.30000,235.79000,235.08500,1.16%,20448991
2023-05-12,236.74000,236.96000,231.45000,233.81000,233.11100,-0.84%,16161447
2023-05-15,236.92000,240.25500,235.33000,238.86000,238.14500,2.16%,20653229
2023-05-16,235.79000,239.63500,235.52000,238.82000,238.10600,-0.02%,18163772
2023-05-17,238.45000,243.84200,238.14000,242.48500,241.76000,1.53%,21193080
2023-05-18,241.30000,247.08800,241.19000,246.85000,246.11200,1.80%,22943297
2023-05-19,247.47000,248.69000,243.41000,245.64000,244.90500,-0.49%,21733581
2023-05-22,245.41000,253.57000,245.12000,248.32000,247.57700,1.09%,27738479
2023-05-23,246.81000,251.61000,246.65000,246.74000,246.00200,-0.64%,17748115
2023-05-24,245.28000,249.58900,244.95200,249.21000,248.46400,1.00%,17724338
2023-05-25,253.40000,255.62000,249.17000,252.69000,251.93400,1.40%,22371435
2023-05-26,252.93000,262.31100,252.71000,262.04000,261.25600,3.70%,25768663
2023-05-30,265.25000,268.65000,261.29000,262.52000,261.73500,0.18%,23816483
2023-05-31,260.00000,265.00000,258.45000,264.72000,263.92800,0.84%,25361238
2023-06-01,265.90000,274.00000,265.89000,272.61000,271.79400,2.98%,25609508
2023-06-02,272.66000,275.35000,271.12000,272.61000,271.79400,,19416930
2023-06-05,270.30000,275.57000,269.56000,271.39000,270.57800,-0.45%,20742946
2023-06-06,270.14000,276.57000,269.69000,271.12000,270.30900,-0.10%,19419010
2023-06-07,271.67000,274.25000,262.80000,263.60000,262.81100,-2.77%,26163627
2023-06-08,260.62000,267.65000,258.88000,264.58000,263.78800,0.37%,20899359
2023-06-09,262.48000,267.94900,261.70000,264.95000,264.15700,0.14%,16949794
2023-06-12,267.17000,271.75000,265.33000,271.05000,270.23900,2.30%,15471702
2023-06-13,274.88000,275.72000,269.09200,271.32000,270.50800,0.10%,16164024
2023-06-14,271.89000,274.99000,268.31500,273.35000,272.53200,0.75%,19175066
2023-06-15,272.30000,283.99000,271.42000,281.83000,280.98700,3.10%,25973455
2023-06-16,284.75000,287.85000,280.13000,281.00000,280.15900,-0.29%,43127731
2023-06-20,278.73000,284.80000,276.22000,284.33000,283.47900,1.19%,20701589
2023-06-21,283.53000,284.00000,278.36000,281.64000,280.79700,-0.95%,20556170
2023-06-22,279.08000,285.26000,277.79000,284.88000,284.02800,1.15%,17563061
2023-06-23,281.51000,289.67000,278.95000,288.73000,287.86600,1.35%,51092038
2023-06-26,288.70000,289.79000,277.60000,278.47000,277.63700,-3.55%,24232651
2023-06-27,282.01000,289.34500,280.65500,287.05000,286.19100,3.08%,26108260
2023-06-28,284.82000,289.55000,284.06000,285.29000,284.43700,-0.61%,16722117
2023-06-29,284.50000,286.57000,280.69000,281.53000,280.68800,-1.32%,15395690
2023-06-30,284.76000,289.05000,284.41500,286.98000,286.12100,1.94%,19694872
2023-07-03,286.70000,289.40000,284.85000,286.02000,285.16400,-0.33%,8629269
2023-07-05,287.65000,298.12000,286.36000,294.37000,293.48900,2.92%,33865457
2023-07-06,295.88500,298.12000,291.31000,291.99000,291.11600,-0.81%,47733829
2023-07-07,292.18000,296.20000,288.66000,290.53000,289.66100,-0.50%,25585975
2023-07-10,295.55000,298.13000,287.05000,294.10000,293.22000,1.23%,37058306
2023-07-11,293.90000,300.18000,291.90000,298.29000,297.39800,1.42%,27585918
2023-07-12,301.74500,309.45000,300.10000,309.34000,308.41500,3.70%,36677127
2023-07-13,313.62000,316.24000,310.29000,313.41000,312.47200,1.32%,30280972
2023-07-14,311.79000,314.88000,307.36100,308.87000,307.94600,-1.45%,23054108
2023-07-17,307.54000,311.71000,304.71000,310.62000,309.69100,0.57%,25323126
2023-07-18,310.87500,314.20000,307.61900,312.05000,311.11600,0.46%,20764580
2023-07-19,313.03000,318.68000,310.52000,316.01000,315.06500,1.27%,21763688
2023-07-20,313.50000,315.54000,302.22000,302.52000,301.61500,-4.27%,23836876
2023-07-21,304.57000,305.46000,291.20000,294.26000,293.38000,-2.73%,42139259
2023-07-24,295.78000,297.52000,288.30000,291.61000,290.73800,-0.90%,24949405
2023-07-25,295.19000,298.30000,291.86000,294.47000,293.58900,0.98%,19585584
2023-07-26,301.19000,301.77000,291.90000,298.57000,297.67700,1.39%,47256930
2023-07-27,325.12000,325.35000,309.84000,311.71000,310.77700,4.40%,64229173
2023-07-28,316.87500,326.20000,314.24800,325.48000,324.50600,4.42%,39220270
2023-07-31,323.69000,325.66000,317.59000,318.60000,317.64700,-2.11%,25799603
2023-08-01,317.53500,324.14000,314.66000,322.71000,321.74500,1.29%,22889870
2023-08-02,318.00000,318.39000,310.65000,314.31000,313.37000,-2.60%,20461094
2023-08-03,309.93000,315.95000,309.93000,313.19000,312.25300,-0.36%,15215422
2023-08-04,314.96000,318.41000,310.20000,310.73000,309.80000,-0.79%,17612762
2023-08-07,313.23000,317.07000,310.46000,316.56000,315.61300,1.88%,16236504
2023-08-08,314.40000,317.89000,310.11000,312.64000,311.70500,-1.24%,15183532
2023-08-09,312.88000,313.63000,302.85000,305.21000,304.29700,-2.38%,19955783
2023-08-10,307.94000,312.33900,303.87000,305.74000,304.82500,0.17%,14358897
2023-08-11,302.57000,304.72000,300.36000,301.64000,300.73800,-1.34%,14046250
2023-08-14,300.98000,306.21000,298.25000,306.19000,305.27400,1.51%,15641921
2023-08-15,306.14000,307.23000,300.03000,301.95000,301.04700,-1.38%,11623613
2023-08-16,300.19500,301.08000,294.28000,294.29000,293.41000,-2.54%,18547741
2023-08-17,293.05000,296.05000,284.95000,285.09000,284.23700,-3.13%,23950089
2023-08-18,279.03000,285.69000,274.38000,283.25000,282.40300,-0.65%,35347925
2023-08-21,283.45000,290.50000,281.85000,289.90000,289.03300,2.35%,20181475
2023-08-22,292.55000,292.90000,286.75000,287.60000,286.74000,-0.79%,12999913
2023-08-23,288.50000,297.40000,287.67000,294.24000,293.36000,2.31%,18287001
2023-08-24,298.50000,299.46000,286.64000,286.75000,285.89200,-2.55%,18360882
2023-08-25,286.13000,288.38600,276.03000,285.50000,284.64600,-0.44%,23701443
2023-08-28,288.00000,291.45000,285.80000,290.26000,289.39200,1.67%,14239285
2023-08-29,288.58500,299.15000,288.18000,297.99000,297.09900,2.66%,20844522
2023-08-30,297.17000,298.29000,293.43000,295.10000,294.21700,-0.97%,17717024
2023-08-31,295.80000,301.10000,295.66000,295.89000,295.00500,0.27%,17229865
2023-09-01,299.37000,301.74000,294.47000,296.38000,295.49300,0.17%,12842257
2023-09-05,297.02000,301.39000,295.51000,300.15000,299.25200,1.27%,14955989
2023-09-06,301.71000,303.30000,295.66000,299.17000,298.27500,-0.33%,15418092
2023-09-07,298.00000,307.05000,292.22000,298.67000,297.77600,-0.17%,33748737
2023-09-08,299.22000,305.25000,296.78000,297.89000,296.99900,-0.26%,17572203
2023-09-11,301.41000,309.04000,301.28000,307.56000,306.64000,3.25%,19489330
2023-09-12,306.33000,308.66000,300.23000,301.66000,300.75800,-1.92%,13480400
2023-09-13,302.36000,307.18000,301.32100,305.06000,304.14700,1.13%,13210915
2023-09-14,306.74000,312.87000,305.03000,311.72000,310.78700,2.18%,19343102
2023-09-15,311.61000,312.00000,298.75000,300.31000,299.41200,-3.66%,28131140
2023-09-18,298.19000,303.60000,297.80000,302.55000,301.64500,0.75%,14234158
2023-09-19,302.48000,306.17000,299.81000,305.07000,304.15700,0.83%,15931618
2023-09-20,305.05000,308.06000,299.43000,299.67000,298.77300,-1.77%,19379515
2023-09-21,295.70000,300.25700,293.27000,295.73000,294.84500,-1.31%,21319582
2023-09-22,299.30000,305.38000,298.27000,299.08000,298.18500,1.13%,25369592
2023-09-25,295.64000,300.95000,293.70000,300.83000,299.93000,0.59%,18987014
2023-09-26,297.66000,300.30000,296.01000,298.96000,298.06600,-0.62%,19417161
2023-09-27,300.45000,301.30000,286.79000,297.74000,296.84900,-0.41%,36429835
2023-09-28,298.93500,306.33000,296.70000,303.96000,303.05100,2.09%,22167075
2023-09-29,307.38000,310.64000,299.36000,300.21000,299.31200,-1.23%,25373695
2023-10-02,302.74000,307.18000,301.63000,306.82000,305.90200,2.20%,16265571
2023-10-03,304.26000,306.77000,299.64000,300.94000,300.04000,-1.92%,17362250
2023-10-04,298.72500,306.90000,298.50000,305.58000,304.66600,1.54%,16880484
2023-10-05,304.62500,306.20800,299.50000,304.79000,303.87800,-0.26%,19129957
2023-10-06,301.44000,316.31000,300.91500,315.43000,314.48600,3.49%,21803856
2023-10-09,312.50000,320.33000,311.82000,318.36000,317.40800,0.93%,22503662
2023-10-10,319.12000,324.66000,318.16000,321.84000,320.87700,1.09%,19037973
2023-10-11,323.00500,328.83500,322.95000,327.82000,326.83900,1.86%,22036297
2023-10-12,328.00000,330.54000,322.69000,324.16000,323.19000,-1.12%,20530518
2023-10-13,323.53000,325.05000,312.37000,314.69000,313.74900,-2.92%,21360790
